publisher,journal,question_id,question_text,has_discrepancy,discrepancy_reason,final_answer,num_encoders,question_type,score
APS,physical_review_applied,code_versioning,15. Versioning and persistent identifiers,False,,No mention of a persistent identifier or specifying a version of developed code.,2,multiple_choice,0.0
APS,physical_review_applied,code_quality,16. Code Quality Standards,False,,The journal policies do not mention any code quality standards.,2,multiple_choice,0.0
APS,physical_review_applied,code_autotest,17. Automatic Testing,False,,No mention of automatic testing to verify code functionality.,2,multiple_choice,0.0
APS,physical_review_applied,code_docs,18. Code Documentation,False,,No mention of standards for code documentation.,2,multiple_choice,0.0
APS,physical_review_applied,code_linting,19. Linting Standards,False,,No mention of linting standards for code.,2,multiple_choice,0.0
APS,physical_review_applied,code_development,20. Code Development,False,,No mention of standards for code development such as continuous integration.,2,multiple_choice,0.0
APS,physical_review_research,rdp_exist,1. Existence of research data policy,False,,Research Data Policy (RDP) exists.,2,multiple_choice,1.0
APS,physical_review_research,data_sharing,3. Data sharing requirements in RDP,False,,Data sharing encouraged but optional.,2,multiple_choice,0.0
APS,physical_review_research,data_fair,4. FAIR data sharing (see https://www.go-fair.org/fair-principles/ for a definition of FAIR),False,,Public data sharing on a FAIR repository not mentioned in RDP.,2,multiple_choice,0.0
APS,physical_review_research,data_availability,2. Data availability statement,False,,Mentioned in the RDP but optional.,2,multiple_choice,0.5
APS,physical_review_research,data_citability,5. Citability and findability of data ,False,,DOIs or other persistent identifiers recommended for datasets or codes.,2,multiple_choice,0.5
APS,physical_review_research,data_timing,7. Timing of data release,False,,Required data must be available prior to official publication.,2,multiple_choice,0.75
APS,physical_review_research,data_sharing_method,8. Recommended data sharing method,False,,Public online repositories recommended in RDP.,2,multiple_choice,0.8
APS,physical_review_research,data_licenses,9. Recommended/required licenses,False,,No mention of data/code licenses in RDP.,2,multiple_choice,0.0
APS,physical_review_research,data_referee,10. Referee guidelines concerning research data,False,,Data sharing policy not mentioned in refereeing guidelines.,2,multiple_choice,0.0
APS,physical_review_research,data_recommended,"11. Unique policies for data types
Please name all data types for which unique policies are recommended according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",False,,no text,2,open,
APS,physical_review_research,data_required,"12. Unique policies for data types
Please name all data types for which unique policies are required according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",False,,no text,2,open,
APS,physical_review_research,code_required,13. Code sharing requirements,True,Language understanding,Code sharing encouraged but optional.,2,multiple_choice,0.5
APS,physical_review_research,code_reproducibility,14. Code Reproducibility,False,,No mention of dependencies for research code.,2,multiple_choice,0.0
APS,physical_review_research,code_versioning,15. Versioning and persistent identifiers,False,,No mention of a persistent identifier or specifying a version of developed code.,2,multiple_choice,0.0
APS,physical_review_research,code_quality,16. Code Quality Standards,False,,The journal policies do not mention any code quality standards.,2,multiple_choice,0.0
APS,physical_review_research,code_autotest,17. Automatic Testing,False,,No mention of automatic testing to verify code functionality.,2,multiple_choice,0.0
APS,physical_review_research,code_docs,18. Code Documentation,False,,No mention of standards for code documentation.,2,multiple_choice,0.0
APS,physical_review_research,code_linting,19. Linting Standards,False,,No mention of linting standards for code.,2,multiple_choice,0.0
APS,physical_review_research,code_development,20. Code Development,False,,No mention of standards for code development such as continuous integration.,2,multiple_choice,0.0
Bentham Science,current_organic_synthesis,rdp_exist,1. Existence of research data policy,False,,Research Data Policy (RDP) exists.,2,multiple_choice,1.0
Bentham Science,current_organic_synthesis,data_sharing,3. Data sharing requirements in RDP,True,Selected answer is better interpretation of RDP.,Data sharing encouraged but optional.,2,multiple_choice,0.0
Bentham Science,current_organic_synthesis,data_fair,4. FAIR data sharing (see https://www.go-fair.org/fair-principles/ for a definition of FAIR),False,,Public data sharing on a FAIR repository not mentioned in RDP.,2,multiple_choice,0.0
Bentham Science,current_organic_synthesis,data_availability,2. Data availability statement,False,,Required according to the RDP.,2,multiple_choice,1.0
Bentham Science,current_organic_synthesis,data_citability,5. Citability and findability of data ,True,Selected answer is better interpretation of RDP.,DOIs or other persistent identifiers recommended for datasets or codes.,2,multiple_choice,0.5
Bentham Science,current_organic_synthesis,data_timing,7. Timing of data release,False,,Required data must be available prior to review process.,2,multiple_choice,1.0
Bentham Science,current_organic_synthesis,data_sharing_method,8. Recommended data sharing method,True,Selected answer is better interpretation of RDP.,Public online repositories recommended in RDP.,2,multiple_choice,0.8
Bentham Science,current_organic_synthesis,data_licenses,9. Recommended/required licenses,False,,No mention of data/code licenses in RDP.,2,multiple_choice,0.0
Bentham Science,current_organic_synthesis,data_referee,10. Referee guidelines concerning research data,True,Missed text.,Data sharing policy mentioned in refereeing guidelines.,2,multiple_choice,0.33
Bentham Science,current_organic_synthesis,data_recommended,"11. Unique policies for data types
Please name all data types for which unique policies are recommended according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",True,Same answer but different wording.,none,2,open,
Bentham Science,current_organic_synthesis,data_required,"12. Unique policies for data types
Please name all data types for which unique policies are required according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",True,Same answer but different wording.,none,2,open,
Bentham Science,current_organic_synthesis,code_required,13. Code sharing requirements,False,,Code sharing not mentioned.,2,multiple_choice,0.0
Bentham Science,current_organic_synthesis,code_reproducibility,14. Code Reproducibility,False,,No mention of dependencies for research code.,2,multiple_choice,0.0
Bentham Science,current_organic_synthesis,code_versioning,15. Versioning and persistent identifiers,False,,No mention of a persistent identifier or specifying a version of developed code.,2,multiple_choice,0.0
Bentham Science,current_organic_synthesis,code_quality,16. Code Quality Standards,True,Same answer but different wording.,Not mention any code quality standards.,2,multiple_choice,0.0
Bentham Science,current_organic_synthesis,code_autotest,17. Automatic Testing,False,,No mention of automatic testing to verify code functionality.,2,multiple_choice,0.0
Bentham Science,current_organic_synthesis,code_docs,18. Code Documentation,False,,No mention of standards for code documentation.,2,multiple_choice,0.0
Bentham Science,current_organic_synthesis,code_linting,19. Linting Standards,False,,No mention of linting standards for code.,2,multiple_choice,0.0
Bentham Science,current_organic_synthesis,code_development,20. Code Development,False,,No mention of standards for code development such as continuous integration.,2,multiple_choice,0.0
Bentham Science,current_organocatalysis,rdp_exist,1. Existence of research data policy,False,,Research Data Policy (RDP) exists.,2,multiple_choice,1.0
Bentham Science,current_organocatalysis,data_sharing,3. Data sharing requirements in RDP,True,Selected answer is better interpretation of RDP.,Data sharing encouraged but optional.,2,multiple_choice,0.0
Bentham Science,current_organocatalysis,data_fair,4. FAIR data sharing (see https://www.go-fair.org/fair-principles/ for a definition of FAIR),False,,Public data sharing on a FAIR repository not mentioned in RDP.,2,multiple_choice,0.0
Bentham Science,current_organocatalysis,data_availability,2. Data availability statement,False,,Required according to the RDP.,2,multiple_choice,1.0
Bentham Science,current_organocatalysis,data_citability,5. Citability and findability of data ,True,Selected answer is better interpretation of RDP.,DOIs or other persistent identifiers recommended for datasets or codes.,2,multiple_choice,0.5
Bentham Science,current_organocatalysis,data_timing,7. Timing of data release,False,,Required data must be available prior to review process.,2,multiple_choice,1.0
Bentham Science,current_organocatalysis,data_sharing_method,8. Recommended data sharing method,True,Selected answer is better interpretation of RDP.,Public online repositories recommended in RDP.,2,multiple_choice,0.8
